CodLift;DataEvent;Flags;Num;Name
50;2020-02-22 19:44:54.000;18;128;43 - Неисправна цепь блокировок
50;2020-02-22 19:44:54.000;2;41;Кабина стоит
50;2020-02-22 19:45:07.000;16;128;43 - Неисправна цепь блокировок
50;2020-02-22 19:45:07.000;16;145;Разрыв цепи безопасности
50;2020-02-22 19:45:07.000;16;164;Аварийная блокировка
50;2020-02-22 19:45:13.000;18;128;14 - Режим ревизии
50;2020-02-22 19:48:04.000;16;128;14 - Режим ревизии
50;2020-02-22 19:48:10.000;18;128;6 - Ревизия без КБР
50;2020-02-22 19:49:14.000;18;165;Открыто МП
50;2020-02-22 19:49:26.000;16;128;6 - Ревизия без КБР
50;2020-02-22 19:49:33.000;18;128;8 - Режим МП1
50;2020-02-22 19:50:14.000;16;128;8 - Режим МП1
50;2020-02-22 19:50:50.000;16;165;Открыто МП
50;2020-02-22 19:57:26.000;16;162;Проникновение в шахту
50;2020-02-23 05:13:48.000;18;144;Не закрыта дверь кабины
50;2020-02-23 05:13:48.000;2;41;Кабина на 11 этаже
50;2020-02-23 05:13:56.000;16;144;Не закрыта дверь кабины
50;2020-02-23 17:26:58.000;18;213;Нет связи
100;2020-02-24 11:39:35.000;18;130;Многократный реверс дверей
100;2020-02-24 11:39:36.000;2;41;Кабина на 9 этаже
100;2020-02-24 11:39:45.000;16;130;Многократный реверс дверей
50;2020-02-24 11:39:48.000;18;148;Вызов диспетчера из кабины
50;2020-02-24 11:39:48.000;18;161;Авария привода дверей
50;2020-02-24 11:39:48.000;18;164;Аварийная блокировка
50;2020-02-24 11:39:48.000;16;213;Нет связи
50;2020-02-24 11:40:45.000;18;128;49 - Превышено контрольное время включения привода дверей на открытие
50;2020-02-24 11:40:46.000;2;41;Кабина на 12 этаже
50;2020-02-24 11:42:23.000;16;148;Вызов диспетчера
50;2020-02-24 11:45:33.000;18;148;Вызов диспетчера из кабины
50;2020-02-24 11:47:07.000;16;148;Вызов диспетчера
50;2020-02-24 11:49:48.000;18;132;Отсутствует напряжение в цепи управления
50;2020-02-24 11:49:48.000;18;178;Отсутствует обмен с MCS
50;2020-02-24 11:49:48.000;16;128;49 - Превышено контрольное время включения привода дверей на открытие
50;2020-02-24 11:49:48.000;16;164;Аварийная блокировка
50;2020-02-24 11:50:28.000;16;132;Отсутствует напряжение в цепи управления
50;2020-02-24 11:50:28.000;16;161;Авария привода дверей
50;2020-02-24 11:50:28.000;16;178;Отсутствует обмен с MCS
50;2020-02-24 11:51:54.000;18;130;Многократный реверс дверей
50;2020-02-24 11:51:54.000;18;164;Аварийная блокировка
50;2020-02-24 11:52:08.000;18;128;48 - 8 реверсов
50;2020-02-24 11:55:44.000;16;128;48 - 8 реверсов
50;2020-02-24 11:55:44.000;16;164;Аварийная блокировка
50;2020-02-24 11:55:54.000;18;132;Отсутствует напряжение в цепи управления
50;2020-02-24 11:55:54.000;18;178;Отсутствует обмен с MCS
50;2020-02-24 11:56:43.000;16;130;Многократный реверс дверей
50;2020-02-24 11:56:43.000;16;132;Отсутствует напряжение в цепи управления
50;2020-02-24 11:56:43.000;16;178;Отсутствует обмен с MCS
100;2020-02-24 16:57:13.000;18;133;Зажата кнопка СТОП в кабине лифта
100;2020-02-24 16:57:22.000;16;133;Зажата кнопка СТОП в кабине лифта
50;2020-02-24 19:43:44.000;18;162;Проникновение в шахту
50;2020-02-24 19:43:44.000;18;164;Аварийная блокировка
50;2020-02-24 19:43:51.000;18;128;44 - Охрана шахты
50;2020-02-24 19:44:44.000;18;132;Отсутствует напряжение в цепи управления
50;2020-02-24 19:44:44.000;18;178;Отсутствует обмен с MCS
50;2020-02-24 19:44:44.000;16;128;44 - Охрана шахты
50;2020-02-24 19:44:44.000;16;164;Аварийная блокировка
50;2020-02-24 19:45:08.000;16;132;Отсутствует напряжение в цепи управления
50;2020-02-24 19:45:08.000;16;162;Проникновение в шахту
50;2020-02-24 19:45:08.000;16;178;Отсутствует обмен с MCS
50;2020-02-24 19:46:26.000;18;162;Проникновение в шахту
50;2020-02-24 19:46:26.000;18;164;Аварийная блокировка
50;2020-02-24 19:46:26.000;18;128;44 - Охрана шахты
50;2020-02-24 20:00:37.000;18;132;Отсутствует напряжение в цепи управления
50;2020-02-24 20:00:37.000;18;178;Отсутствует обмен с MCS
50;2020-02-24 20:00:37.000;16;128;44 - Охрана шахты
50;2020-02-24 20:00:37.000;16;164;Аварийная блокировка
50;2020-02-24 20:01:08.000;18;164;Аварийная блокировка
50;2020-02-24 20:01:08.000;16;132;Отсутствует напряжение в цепи управления
50;2020-02-24 20:01:08.000;16;178;Отсутствует обмен с MCS
50;2020-02-24 20:01:08.000;18;128;44 - Охрана шахты
50;2020-02-24 21:56:56.000;18;132;Отсутствует напряжение в цепи управления
50;2020-02-24 21:56:56.000;18;178;Отсутствует обмен с MCS
50;2020-02-24 21:56:56.000;16;128;44 - Охрана шахты
50;2020-02-24 21:56:56.000;16;164;Аварийная блокировка
50;2020-02-24 21:57:20.000;16;132;Отсутствует напряжение в цепи управления
50;2020-02-24 21:57:20.000;16;162;Проникновение в шахту
50;2020-02-24 21:57:20.000;16;178;Отсутствует обмен с MCS
50;2020-02-25 07:37:54.000;18;162;Проникновение в шахту
50;2020-02-25 07:37:54.000;18;164;Аварийная блокировка
50;2020-02-25 07:38:02.000;18;128;44 - Охрана шахты
50;2020-02-25 07:39:20.000;18;132;Отсутствует напряжение в цепи управления
50;2020-02-25 07:39:20.000;18;178;Отсутствует обмен с MCS
50;2020-02-25 07:39:20.000;16;128;44 - Охрана шахты
50;2020-02-25 07:39:20.000;16;164;Аварийная блокировка
50;2020-02-25 07:39:43.000;16;162;Проникновение в шахту
50;2020-02-25 07:40:04.000;18;162;Проникновение в шахту
50;2020-02-25 07:40:04.000;18;164;Аварийная блокировка
50;2020-02-25 07:40:04.000;16;132;Отсутствует напряжение в цепи управления
50;2020-02-25 07:40:04.000;16;178;Отсутствует обмен с MCS
50;2020-02-25 07:40:37.000;18;128;44 - Охрана шахты
50;2020-02-25 11:03:47.000;16;162;Проникновение в шахту
50;2020-02-25 11:04:07.000;18;162;Проникновение в шахту
50;2020-02-25 11:11:01.000;16;128;44 - Охрана шахты
50;2020-02-25 11:11:01.000;16;162;Проникновение в шахту
50;2020-02-25 11:11:01.000;16;164;Аварийная блокировка
50;2020-02-25 12:02:06.000;18;128;22 - Режим погрузки
50;2020-02-25 12:02:13.000;16;128;22 - Режим погрузки
50;2020-02-26 06:50:11.000;18;128;22 - Режим погрузки
50;2020-02-26 06:50:18.000;16;128;22 - Режим погрузки
50;2020-02-26 12:35:17.000;18;164;Аварийная блокировка
50;2020-02-26 12:35:23.000;18;162;Проникновение в шахту
50;2020-02-26 12:35:24.000;18;128;44 - Охрана шахты
50;2020-02-26 12:38:50.000;18;148;Вызов диспетчера из кабины
50;2020-02-26 12:43:56.000;16;148;Вызов диспетчера
50;2020-02-26 12:50:48.000;16;128;44 - Охрана шахты
50;2020-02-26 12:50:48.000;16;162;Проникновение в шахту
50;2020-02-26 12:50:48.000;16;164;Аварийная блокировка
50;2020-02-26 12:51:10.000;18;162;Проникновение в шахту
50;2020-02-26 12:51:10.000;18;164;Аварийная блокировка
50;2020-02-26 12:51:10.000;18;128;44 - Охрана шахты
50;2020-02-26 12:54:27.000;16;128;44 - Охрана шахты
50;2020-02-26 12:54:27.000;16;162;Проникновение в шахту
50;2020-02-26 12:54:27.000;16;164;Аварийная блокировка
100;2020-02-26 14:42:22.000;18;133;Зажата кнопка СТОП в кабине лифта
100;2020-02-26 14:42:35.000;16;133;Зажата кнопка СТОП в кабине лифта
50;2020-02-26 17:44:19.000;18;164;Аварийная блокировка
50;2020-02-26 17:44:20.000;18;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-26 17:44:56.000;16;128;A2 - Более контрольного времени открыты двери шахты (30сек)
50;2020-02-26 17:44:56.000;16;164;Аварийная блокировка
50;2020-02-26 19:53:49.000;18;128;58 - Нажата кнопка <ОТМЕНА>
50;2020-02-26 19:53:55.000;18;133;Зажата кнопка СТОП в кабине лифта
50;2020-02-26 19:54:25.000;16;128;58 - Нажата кнопка <ОТМЕНА>
50;2020-02-26 19:54:25.000;16;133;Зажата кнопка СТОП в кабине лифта
50;2020-02-27 13:17:16.000;18;164;Аварийная блокировка
50;2020-02-27 13:17:22.000;16;164;Аварийная блокировка
100;2020-02-29 10:07:34.000;18;129;Рестарт блока
100;2020-02-29 10:07:35.000;2;8;Рестарт ЛБ - код рестарта 0xF2
100;2020-02-29 10:07:39.000;16;129;Рестарт блока
450;2020-02-01 13:06:38.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-01 13:06:50.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-01 15:02:57.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-01 15:02:59.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
350;2020-02-01 15:05:20.000;18;144;Не закрыта дверь кабины
350;2020-02-01 15:05:21.000;2;41;Кабина на 13 этаже
350;2020-02-01 15:06:10.000;16;144;Не закрыта дверь кабины
250;2020-02-01 16:08:44.000;18;132;Отсутствует напряжение в цепи управления
250;2020-02-01 16:09:41.000;16;132;Отсутствует напряжение в цепи управления
550;2020-02-01 16:15:11.000;18;144;Не закрыта дверь кабины
550;2020-02-01 16:15:11.000;2;41;Кабина на 1 этаже
550;2020-02-01 16:15:47.000;16;144;Не закрыта дверь кабины
550;2020-02-01 16:18:09.000;18;144;Не закрыта дверь кабины
550;2020-02-01 16:18:09.000;2;41;Кабина на 5 этаже
550;2020-02-01 16:18:15.000;16;144;Не закрыта дверь кабины
300;2020-02-01 18:05:51.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-01 18:05:52.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
350;2020-02-02 14:58:50.000;18;133;Зажата кнопка СТОП в кабине лифта
350;2020-02-02 14:58:53.000;16;133;Зажата кнопка СТОП в кабине лифта
300;2020-02-02 15:44:55.000;18;130;Многократный реверс дверей
300;2020-02-02 15:44:55.000;2;41;Кабина на 8 этаже
300;2020-02-02 15:44:57.000;18;128;59 - Превышение числа реверсов привода дверей кабины лифта
450;2020-02-02 15:45:00.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-02 15:45:01.000;16;128;59 - Превышение числа реверсов привода дверей кабины лифта
450;2020-02-02 15:45:24.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-02 15:45:57.000;18;144;Не закрыта дверь кабины
300;2020-02-02 15:45:58.000;2;41;Кабина на 8 этаже
300;2020-02-02 15:53:00.000;16;144;Не закрыта дверь кабины
300;2020-02-02 15:54:40.000;18;128;59 - Превышение числа реверсов привода дверей кабины лифта
300;2020-02-02 15:54:45.000;16;128;59 - Превышение числа реверсов привода дверей кабины лифта
300;2020-02-02 15:55:42.000;18;144;Не закрыта дверь кабины
300;2020-02-02 15:55:43.000;2;41;Кабина на 8 этаже
300;2020-02-02 15:56:41.000;16;144;Не закрыта дверь кабины
300;2020-02-02 15:56:57.000;16;130;Многократный реверс дверей
350;2020-02-03 15:22:52.000;18;144;Не закрыта дверь кабины
350;2020-02-03 15:22:53.000;2;41;Кабина на 1 этаже
350;2020-02-03 15:23:48.000;16;144;Не закрыта дверь кабины
350;2020-02-03 15:24:57.000;18;144;Не закрыта дверь кабины
350;2020-02-03 15:24:58.000;2;41;Кабина на 2 этаже
350;2020-02-03 15:25:08.000;18;128;67 - Разрыв контакта фотореверса
350;2020-02-03 15:25:38.000;16;128;67 - Разрыв контакта фотореверса
350;2020-02-03 15:25:43.000;16;144;Не закрыта дверь кабины
350;2020-02-03 18:20:26.000;18;144;Не закрыта дверь кабины
350;2020-02-03 18:20:27.000;2;41;Кабина на 1 этаже
350;2020-02-03 18:22:11.000;16;144;Не закрыта дверь кабины
350;2020-02-03 18:23:59.000;18;144;Не закрыта дверь кабины
350;2020-02-03 18:23:59.000;2;41;Кабина на 16 этаже
350;2020-02-03 18:24:13.000;16;144;Не закрыта дверь кабины
300;2020-02-04 15:18:26.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-04 15:18:27.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-04 15:18:57.000;18;144;Не закрыта дверь кабины
300;2020-02-04 15:18:58.000;2;41;Кабина на 8 этаже
300;2020-02-04 15:19:16.000;16;144;Не закрыта дверь кабины
450;2020-02-05 15:01:25.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-05 15:01:27.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-05 15:01:35.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-05 15:01:41.000;18;144;Не закрыта дверь кабины
450;2020-02-05 15:01:43.000;2;41;Кабина на 1 этаже
450;2020-02-05 15:01:48.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-05 15:02:06.000;16;144;Не закрыта дверь кабины
300;2020-02-05 17:53:43.000;18;128;57 - Блокировка привода дверей кабины лифта при открывании дверей
300;2020-02-05 17:53:51.000;18;144;Не закрыта дверь кабины
300;2020-02-05 17:53:52.000;2;41;Кабина на 7 этаже
300;2020-02-05 17:53:58.000;18;161;Авария привода дверей
300;2020-02-05 17:53:58.000;2;41;Кабина на 7 этаже
300;2020-02-05 17:54:40.000;18;148;Вызов диспетчера из кабины
300;2020-02-05 17:56:52.000;18;132;Отсутствует напряжение в цепи управления
300;2020-02-05 17:56:52.000;16;144;Не закрыта дверь кабины
300;2020-02-05 17:56:52.000;16;148;Вызов диспетчера
300;2020-02-05 17:56:52.000;16;161;Авария привода дверей
300;2020-02-05 17:57:02.000;16;128;57 - Блокировка привода дверей кабины лифта при открывании дверей
300;2020-02-05 17:57:02.000;16;132;Отсутствует напряжение в цепи управления
300;2020-02-05 17:57:42.000;18;148;Вызов диспетчера из кабины
300;2020-02-05 18:00:20.000;18;128;57 - Блокировка привода дверей кабины лифта при открывании дверей
300;2020-02-05 18:01:02.000;18;144;Не закрыта дверь кабины
300;2020-02-05 18:01:02.000;18;161;Авария привода дверей
300;2020-02-05 18:01:02.000;2;41;Кабина на 7 этаже
300;2020-02-05 18:01:59.000;16;144;Не закрыта дверь кабины
300;2020-02-05 18:02:02.000;18;132;Отсутствует напряжение в цепи управления
300;2020-02-05 18:02:11.000;16;148;Вызов диспетчера
300;2020-02-05 18:02:20.000;16;161;Авария привода дверей
300;2020-02-05 18:03:08.000;16;128;57 - Блокировка привода дверей кабины лифта при открывании дверей
300;2020-02-05 18:03:08.000;16;132;Отсутствует напряжение в цепи управления
300;2020-02-05 18:03:35.000;18;132;Отсутствует напряжение в цепи управления
300;2020-02-05 18:04:44.000;18;148;Вызов диспетчера из кабины
300;2020-02-05 18:06:43.000;16;148;Вызов диспетчера
300;2020-02-05 18:07:46.000;16;132;Отсутствует напряжение в цепи управления
300;2020-02-05 18:07:50.000;18;132;Отсутствует напряжение в цепи управления
300;2020-02-05 18:08:32.000;16;132;Отсутствует напряжение в цепи управления
300;2020-02-05 18:08:56.000;18;132;Отсутствует напряжение в цепи управления
300;2020-02-05 18:13:06.000;18;178;Отсутствует обмен с MCS
300;2020-02-05 18:28:31.000;16;132;Отсутствует напряжение в цепи управления
300;2020-02-05 18:28:31.000;16;178;Отсутствует обмен с MCS
300;2020-02-05 18:28:34.000;18;132;Отсутствует напряжение в цепи управления
300;2020-02-05 18:28:37.000;16;132;Отсутствует напряжение в цепи управления
300;2020-02-05 18:29:42.000;18;162;Проникновение в шахту
300;2020-02-05 18:29:46.000;18;128;1 - Несанкционированное открытие дверей шахты на 1 этаже
300;2020-02-05 18:29:53.000;18;176;Не открыты двери после движения
300;2020-02-05 18:29:53.000;2;41;Кабина стоит
300;2020-02-05 18:30:06.000;18;145;Разрыв цепи безопасности
300;2020-02-05 18:30:07.000;2;41;Кабина стоит
300;2020-02-05 18:31:33.000;16;145;Разрыв цепи безопасности
300;2020-02-05 18:32:05.000;18;145;Разрыв цепи безопасности
300;2020-02-05 18:32:06.000;2;41;Кабина стоит
300;2020-02-05 18:32:27.000;16;145;Разрыв цепи безопасности
300;2020-02-05 18:32:27.000;16;176;Не открыты двери после движения
300;2020-02-05 18:32:38.000;16;128;1 - Несанкционированное открытие дверей шахты на 1 этаже
300;2020-02-05 18:32:51.000;18;145;Разрыв цепи безопасности
300;2020-02-05 18:32:52.000;2;41;Кабина стоит
300;2020-02-05 18:32:54.000;16;145;Разрыв цепи безопасности
300;2020-02-05 18:37:16.000;16;162;Проникновение в шахту
400;2020-02-06 09:50:34.000;18;178;Отсутствует обмен с MCS
400;2020-02-06 09:50:37.000;16;178;Отсутствует обмен с MCS
350;2020-02-06 17:57:08.000;18;128;81 - Нарушение обмена в сети
350;2020-02-06 17:57:10.000;16;128;81 - Нарушение обмена в сети
550;2020-02-06 22:15:33.000;18;130;Многократный реверс дверей
550;2020-02-06 22:15:33.000;18;164;Аварийная блокировка
550;2020-02-06 22:15:34.000;2;41;Кабина на 1 этаже
550;2020-02-06 22:15:41.000;18;128;48 - 8 реверсов
550;2020-02-06 22:17:06.000;3;17;Вызов диалога управления
550;2020-02-06 22:30:56.000;3;17;Вызов диалога управления
550;2020-02-06 22:30:58.000;3;12;Включение ГГС с лифтом
550;2020-02-06 22:33:57.000;3;14;Выключение ГГС Закончилось разрешённое время работы с панелью управления лифтом
550;2020-02-06 22:35:16.000;16;128;48 - 8 реверсов
550;2020-02-06 22:35:22.000;18;128;48 - 8 реверсов
550;2020-02-06 22:45:08.000;3;17;Вызов диалога управления
550;2020-02-06 22:45:26.000;3;17;Вызов диалога управления
550;2020-02-06 22:45:33.000;3;17;Вызов диалога управления
550;2020-02-06 22:45:35.000;3;12;Включение ГГС с лифтом
550;2020-02-06 22:46:02.000;3;14;Выключение ГГС
550;2020-02-06 22:46:05.000;3;19;Выключение лифта
550;2020-02-06 22:46:05.000;3;19;Выключение лифта
550;2020-02-06 22:46:06.000;16;128;48 - 8 реверсов
550;2020-02-06 22:46:07.000;18;128;43 - Неисправна цепь блокировок
550;2020-02-06 22:46:13.000;18;145;Разрыв цепи безопасности
550;2020-02-06 22:46:14.000;2;41;Кабина на 1 этаже
550;2020-02-06 22:46:21.000;16;128;43 - Неисправна цепь блокировок
550;2020-02-06 22:46:21.000;16;145;Разрыв цепи безопасности
550;2020-02-06 22:46:21.000;16;164;Аварийная блокировка
550;2020-02-06 22:46:28.000;18;132;Отсутствует напряжение в цепи управления
550;2020-02-06 22:46:29.000;18;178;Отсутствует обмен с MCS
550;2020-02-06 22:47:17.000;3;18;Включение лифта
550;2020-02-06 22:47:18.000;16;130;Многократный реверс дверей
550;2020-02-06 22:47:18.000;16;132;Отсутствует напряжение в цепи управления
550;2020-02-06 22:47:18.000;16;178;Отсутствует обмен с MCS
550;2020-02-06 22:47:26.000;18;132;Отсутствует напряжение в цепи управления
550;2020-02-06 22:47:26.000;18;178;Отсутствует обмен с MCS
550;2020-02-06 22:47:45.000;16;132;Отсутствует напряжение в цепи управления
550;2020-02-06 22:47:45.000;16;178;Отсутствует обмен с MCS
300;2020-02-07 05:33:41.000;18;144;Не закрыта дверь кабины
300;2020-02-07 05:33:41.000;2;41;Кабина на 9 этаже
300;2020-02-07 05:34:12.000;16;144;Не закрыта дверь кабины
350;2020-02-07 12:11:18.000;18;144;Не закрыта дверь кабины
350;2020-02-07 12:11:19.000;2;41;Кабина на 1 этаже
350;2020-02-07 12:11:30.000;16;144;Не закрыта дверь кабины
300;2020-02-07 12:57:12.000;18;144;Не закрыта дверь кабины
300;2020-02-07 12:57:12.000;2;41;Кабина на 1 этаже
300;2020-02-07 12:57:34.000;16;144;Не закрыта дверь кабины
450;2020-02-07 15:08:46.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-07 15:08:51.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
350;2020-02-07 17:29:34.000;18;133;Зажата кнопка СТОП в кабине лифта
350;2020-02-07 17:29:40.000;16;133;Зажата кнопка СТОП в кабине лифта
350;2020-02-07 17:30:08.000;18;144;Не закрыта дверь кабины
350;2020-02-07 17:30:08.000;2;41;Кабина на 2 этаже
350;2020-02-07 17:30:10.000;16;144;Не закрыта дверь кабины
450;2020-02-07 23:07:28.000;18;129;Рестарт блока
450;2020-02-07 23:07:29.000;2;8;Рестарт ЛБ - код рестарта 0x07
450;2020-02-07 23:07:34.000;16;129;Рестарт блока
650;2020-02-08 01:26:00.000;18;132;Отсутствует напряжение в цепи управления
650;2020-02-08 01:26:00.000;18;178;Отсутствует обмен с MCS
650;2020-02-08 01:26:00.000;16;132;Отсутствует напряжение в цепи управления
650;2020-02-08 01:26:00.000;16;178;Отсутствует обмен с MCS
400;2020-02-08 08:49:03.000;18;178;Отсутствует обмен с MCS
400;2020-02-08 08:49:06.000;16;178;Отсутствует обмен с MCS
350;2020-02-08 14:03:31.000;18;133;Зажата кнопка СТОП в кабине лифта
350;2020-02-08 14:03:32.000;16;133;Зажата кнопка СТОП в кабине лифта
300;2020-02-08 14:10:51.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-08 14:10:52.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-08 14:15:29.000;18;128;Ожидание номера СК или данных станции
450;2020-02-08 14:15:31.000;16;128;Ожидание номера СК или данных станции
450;2020-02-08 16:55:15.000;18;130;Многократный реверс дверей
450;2020-02-08 16:55:17.000;2;41;Кабина на 1 этаже
450;2020-02-08 16:55:22.000;18;128;59 - Превышение числа реверсов привода дверей кабины лифта
450;2020-02-08 16:55:28.000;16;128;59 - Превышение числа реверсов привода дверей кабины лифта
450;2020-02-08 16:55:35.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-08 16:56:10.000;18;144;Не закрыта дверь кабины
450;2020-02-08 16:56:11.000;2;41;Кабина на 1 этаже
450;2020-02-08 16:56:35.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-08 16:56:35.000;16;144;Не закрыта дверь кабины
450;2020-02-08 16:56:40.000;16;130;Многократный реверс дверей
350;2020-02-08 18:48:00.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
350;2020-02-08 18:48:02.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
250;2020-02-09 03:31:39.000;18;213;Нет связи
250;2020-02-09 06:14:58.000;16;213;Нет связи
250;2020-02-09 08:29:01.000;18;213;Нет связи
250;2020-02-09 09:13:25.000;16;213;Нет связи
350;2020-02-09 12:24:23.000;18;132;Отсутствует напряжение в цепи управления
350;2020-02-09 12:24:27.000;16;132;Отсутствует напряжение в цепи управления
350;2020-02-09 14:21:29.000;18;128;81 - Нарушение обмена в сети
350;2020-02-09 14:21:39.000;16;128;81 - Нарушение обмена в сети
350;2020-02-09 14:42:54.000;18;144;Не закрыта дверь кабины
350;2020-02-09 14:42:55.000;2;41;Кабина на 2 этаже
350;2020-02-09 14:43:47.000;16;144;Не закрыта дверь кабины
350;2020-02-09 15:18:32.000;18;128;81 - Нарушение обмена в сети
350;2020-02-09 15:18:46.000;16;128;81 - Нарушение обмена в сети
300;2020-02-09 17:35:53.000;18;130;Многократный реверс дверей
300;2020-02-09 17:35:53.000;2;41;Кабина на 7 этаже
300;2020-02-09 17:35:55.000;18;128;59 - Превышение числа реверсов привода дверей кабины лифта
300;2020-02-09 17:36:00.000;16;128;59 - Превышение числа реверсов привода дверей кабины лифта
300;2020-02-09 17:36:55.000;18;144;Не закрыта дверь кабины
300;2020-02-09 17:36:56.000;2;41;Кабина на 7 этаже
300;2020-02-09 17:46:20.000;16;144;Не закрыта дверь кабины
300;2020-02-09 17:46:24.000;18;128;59 - Превышение числа реверсов привода дверей кабины лифта
300;2020-02-09 17:46:30.000;16;128;59 - Превышение числа реверсов привода дверей кабины лифта
300;2020-02-09 17:47:23.000;18;144;Не закрыта дверь кабины
300;2020-02-09 17:47:24.000;2;41;Кабина на 7 этаже
300;2020-02-09 17:56:49.000;16;144;Не закрыта дверь кабины
300;2020-02-09 17:58:37.000;16;130;Многократный реверс дверей
350;2020-02-09 19:10:47.000;18;144;Не закрыта дверь кабины
350;2020-02-09 19:10:47.000;2;41;Кабина на 2 этаже
350;2020-02-09 19:10:59.000;18;128;67 - Разрыв контакта фотореверса
350;2020-02-09 19:11:06.000;16;128;67 - Разрыв контакта фотореверса
350;2020-02-09 19:11:26.000;16;144;Не закрыта дверь кабины
300;2020-02-10 15:22:42.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-10 15:22:43.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-10 18:40:06.000;18;144;Не закрыта дверь кабины
300;2020-02-10 18:40:06.000;2;41;Кабина на 1 этаже
300;2020-02-10 18:40:10.000;16;144;Не закрыта дверь кабины
650;2020-02-10 21:04:32.000;18;164;Аварийная блокировка
650;2020-02-10 21:04:33.000;18;128;A2 - Более контрольного времени открыты двери шахты (30сек)
650;2020-02-10 21:04:44.000;16;128;A2 - Более контрольного времени открыты двери шахты (30сек)
650;2020-02-10 21:04:44.000;16;164;Аварийная блокировка
350;2020-02-10 23:00:27.000;18;130;Многократный реверс дверей
350;2020-02-10 23:00:27.000;2;41;Кабина на 4 этаже
350;2020-02-10 23:00:30.000;18;128;59 - Превышение числа реверсов привода дверей кабины лифта
350;2020-02-10 23:00:34.000;16;128;59 - Превышение числа реверсов привода дверей кабины лифта
350;2020-02-10 23:01:26.000;18;144;Не закрыта дверь кабины
350;2020-02-10 23:01:26.000;2;41;Кабина на 4 этаже
350;2020-02-10 23:11:00.000;16;144;Не закрыта дверь кабины
350;2020-02-10 23:11:02.000;18;128;59 - Превышение числа реверсов привода дверей кабины лифта
350;2020-02-10 23:11:10.000;16;128;59 - Превышение числа реверсов привода дверей кабины лифта
350;2020-02-10 23:12:04.000;18;144;Не закрыта дверь кабины
350;2020-02-10 23:12:04.000;2;41;Кабина на 4 этаже
350;2020-02-10 23:21:38.000;16;144;Не закрыта дверь кабины
350;2020-02-10 23:21:41.000;16;130;Многократный реверс дверей
350;2020-02-11 13:40:08.000;18;144;Не закрыта дверь кабины
350;2020-02-11 13:40:09.000;2;41;Кабина на 1 этаже
350;2020-02-11 13:40:53.000;18;128;67 - Разрыв контакта фотореверса
350;2020-02-11 13:42:25.000;16;128;67 - Разрыв контакта фотореверса
350;2020-02-11 13:42:32.000;16;144;Не закрыта дверь кабины
350;2020-02-11 13:43:42.000;18;144;Не закрыта дверь кабины
350;2020-02-11 13:43:43.000;2;41;Кабина на 3 этаже
350;2020-02-11 13:43:54.000;18;128;67 - Разрыв контакта фотореверса
350;2020-02-11 13:46:01.000;16;128;67 - Разрыв контакта фотореверса
350;2020-02-11 13:46:06.000;16;144;Не закрыта дверь кабины
450;2020-02-11 15:39:15.000;18;129;Рестарт блока
450;2020-02-11 15:39:17.000;2;8;Рестарт ЛБ - код рестарта 0x07
450;2020-02-11 15:39:21.000;16;129;Рестарт блока
350;2020-02-12 15:56:09.000;18;128;81 - Нарушение обмена в сети
350;2020-02-12 15:56:15.000;16;128;81 - Нарушение обмена в сети
250;2020-02-13 00:03:02.000;18;160;Авария главного привода по УКСЛ
250;2020-02-13 00:03:05.000;18;132;Отсутствует напряжение в цепи управления
250;2020-02-13 00:03:15.000;18;176;Не открыты двери после движения
